,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59
g400,0.000000000000000000e+00,4.658552876755093705e-03,1.254256390947833949e-02,4.089499392769663493e-04,2.309741766892476527e-04,5.277836737588441655e-04,7.809613988037063595e-04,1.428226731841568890e-05,1.041881240150248356e-03,1.991006989460298118e-04,1.229865382216981280e-03,0.000000000000000000e+00,5.043417648206917521e-03,2.649283744668825841e-03,1.533828789732412162e-03,1.732083202607860757e-03,1.362612008368267855e-04,7.262847737043451671e-03,2.885879934379682182e-03,1.595324043332895392e-03,1.012734840836473091e-03,1.539660277333541535e-03,5.041583395231822910e-06,1.355888931243490170e-04,3.066196088150759352e-04,1.161477467159211224e-03,3.116875175699175332e-04,2.016944519713463786e-03,1.190486242713908365e-03,2.578935297368151452e-03,1.018149429679502576e-03,6.301299544491134261e-03,5.190835396178298481e-04,1.418396375836870134e-04,3.183859872609441123e-03,2.176948316809810755e-03,2.147690212326823500e-03,8.926508889187535767e-03,4.166730669001416764e-04,7.034313292009909679e-03,9.439045478931915576e-05,9.585341577862721476e-04,1.658340419720918946e-03,2.990685102380982469e-03,1.081555914932133631e-03,2.246282826703513912e-04,0.000000000000000000e+00,4.708673328152999590e-03,8.446118874464315484e-05,7.701740391816121536e-04,6.598628769012605810e-04,3.051842473342251060e-04,3.665533340024933998e-04,4.048953840717366050e-04,1.665223409762764048e-03,2.292028603124997635e-03,3.174856678499658681e-04,1.928704413717991124e-03,5.652278889437291343e-04
g401,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g402,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g403,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g404,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g405,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g406,0.000000000000000000e+00,1.842604185211779363e-02,5.828347281544101616e-02,1.934897382460101876e-03,9.487027426400024971e-04,2.175130585879416975e-03,3.638172829429311972e-03,5.303592887284467184e-05,5.010752813546212429e-03,8.240256071759578804e-04,6.629025007751223469e-03,0.000000000000000000e+00,2.515594754597210575e-02,1.151481501067017771e-02,6.673580614267173722e-03,7.560469032022410982e-03,6.080959753097721918e-04,3.458113731906327371e-02,1.297099461975294125e-02,6.943669481503029692e-03,3.983182336493707940e-03,6.432442289408908317e-03,2.258916937878812536e-05,5.583606902887373446e-04,1.376034904773104466e-03,4.885424941450821137e-03,1.303416323387417272e-03,8.240241884898798913e-03,4.705491338856519247e-03,1.299730735046685307e-02,4.152402624599780233e-03,3.032467679458336965e-02,2.816948851579136742e-03,6.645379731928925757e-04,1.376330890839394354e-02,9.630613284292991599e-03,9.437769897354175708e-03,3.397267201643979634e-02,1.963820817240676843e-03,3.233779809746223366e-02,3.904093587785923748e-04,4.925119996635407386e-03,7.267753873462939190e-03,1.146326818321416821e-02,4.575456910354091036e-03,9.287351265797128344e-04,0.000000000000000000e+00,1.931868680266327076e-02,3.875815449938446104e-04,3.097113372387877775e-03,2.822914739157813668e-03,1.335276607362256016e-03,1.615049365656773001e-03,1.713253146451952647e-03,7.374485302397164668e-03,1.216919631046315883e-02,1.279687103553368626e-03,9.364184843919305321e-03,2.347846653493252788e-03
g407,0.000000000000000000e+00,1.062195039117527458e-04,3.347549612327276785e-04,1.169032961572704827e-05,5.157133758809541565e-06,1.215090698348905609e-05,2.083163071192380364e-05,2.478826714584964673e-07,2.960128582155270165e-05,4.440647858089091834e-06,3.202658232670756026e-05,0.000000000000000000e+00,1.452236143654044042e-04,6.357587259297679783e-05,3.622242184447390973e-05,3.831080749949834275e-05,3.008050394363622237e-06,2.190864095057467589e-04,7.531202360104051474e-05,3.437950194007101347e-05,1.658347490793506365e-05,3.994986821654590515e-05,1.249174662339628639e-07,2.720825820127698181e-06,7.420786503137584428e-06,2.751178319349709069e-05,8.816647716402658584e-06,5.108042557568238652e-05,2.215490341860377246e-05,6.947572177428155884e-05,2.287197790217626017e-05,1.868370762802743878e-04,1.741135248919395423e-05,4.162050353363216343e-06,7.225662708788707731e-05,5.729073749956248659e-05,4.569999511287369882e-05,1.959104509369185426e-04,1.108329339013545094e-05,1.643070750946008232e-04,1.937439720244844991e-06,2.329032430126832349e-05,3.795422613098313637e-05,5.573792502394213382e-05,2.838312066505201893e-05,4.547601411798927002e-06,0.000000000000000000e+00,1.031505694340405428e-04,2.492683226932512766e-06,1.542895472870027104e-05,1.598704371688909848e-05,6.356468247782460822e-06,9.276304149153979722e-06,1.193282358198156741e-05,4.009480447017362876e-05,8.210250913987048960e-05,7.171584141083062637e-06,5.641821965910548094e-05,1.257532310238353298e-05
g408,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g409,0.000000000000000000e+00,3.003341801621378478e-05,8.154781443508737437e-05,3.767905397072363666e-06,1.976856494253682578e-06,2.189892379416183264e-06,6.995188329650610109e-06,1.178325185410784054e-07,9.711533460213132905e-06,1.417349465389225550e-06,2.275069419639930938e-05,0.000000000000000000e+00,6.069544087461438414e-05,2.161916510539050462e-05,1.094702735828557790e-05,1.337037283160291566e-05,1.236077053279154099e-06,1.026738625018844590e-04,2.293033203634332811e-05,1.269211770075636933e-05,1.149703073229328885e-05,1.155521147637851493e-05,4.610140305625183168e-08,9.999033874524456708e-07,3.590791369879956613e-06,1.113162040486886371e-05,2.541334562888884353e-06,1.337408598986858262e-05,9.464688299097003273e-06,3.576228458227679170e-05,1.117960054999175938e-05,3.931439700692532376e-05,4.458389211935867531e-06,1.513557167393751050e-06,1.839514103495154564e-05,1.152318656917864088e-05,1.786862603532904774e-05,6.922088883889563769e-05,4.788021686509185218e-06,6.540154924359783387e-05,8.170547957653483759e-07,1.049044427119383983e-05,1.027818591077268298e-05,2.554643616387384990e-05,7.817565826653355299e-06,2.123308221747663414e-06,0.000000000000000000e+00,4.834674908190166531e-05,7.618422626426523122e-07,5.791567198492500927e-06,5.894415053809243550e-06,2.529820972156351863e-06,3.920448270272039621e-06,3.521349335556058481e-06,1.673640623904150106e-05,1.802821199062472503e-05,2.022639568640820533e-06,1.723423854463194857e-05,3.727976583271595186e-06
g410,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
g411,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
